ID,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID
 2232.779013 2232.777013 2232.775015]",spliced_blc1011121314151617_guppi_57824_66012_HIP12447_0002.gpuspec.0000.h5
1466,HIP116215,0.31569400000000003,49,2232.632059,0.19732591479991268,"[0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.315694
 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428
 0.277428 0.267862 0.277428 0.277428 0.315694 0.267862 0.277428 0.277428
 0.277428 0.277428 0.267862 0.277428 0.277428 0.277428 0.277428 0.258295
 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428
 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428 0.277428
 0.277428]","[2232.730059 2232.728058 2232.72606  2232.72406  2232.722059 2232.720059
 2232.718058 2232.716055 2232.71406  2232.71206  2232.710059 2232.708059
 2232.706058 2232.704058 2232.686059 2232.684059 2232.682058 2232.680061
 2232.67806  2232.616059 2232.614056 2232.612061 2232.61006  2232.60806
 2232.606059 2232.604059 2232.602061 2232.58406  2232.582059 2232.580059
 2232.578058 2232.576063 2232.57406  2232.564061 2232.56206  2232.56006
 2232.558059 2232.556059 2232.554061 2232.55206  2232.55006  2232.54806
 2232.546059 2232.544059 2232.542061 2232.54006  2232.53806  2232.536059
 2232.534059]",spliced_blc0001020304050607_guppi_57858_48995_HIP116215_0038.gpuspec.0000.h5
1467,HIP96285,0.019133,6,2181.630927,0.19819235859958262,[0.019133 0.019133 0.019133 0.019133 0.019133 0.019133],[2181.729983 2181.612871 2181.600421 2181.563521 2181.552158 2181.531871],spliced_blc0001020304050607_guppi_57867_40923_HIP96285_0020.gpuspec.0000.h5
1468,HIP8543,0.038266,21,2106.3948235,0.19872771719991178,"[-0.028699 -0.038266 -0.028699 -0.038266 -0.038266 -0.038266 -0.038266
 -0.028699 -0.028699 -0.038266 -0.028699 -0.038266 -0.028699 -0.028699
 -0.028699 -0.038266 -0.038266 -0.028699 -0.038266 -0.038266 -0.028699]","[2106.494107 2106.488091 2106.479064 2106.473049 2106.47004  2106.458006
 2106.418893 2106.412875 2106.397832 2106.388808 2106.38279  2106.367747
 2106.343677 2106.331643 2106.328634 2106.322619 2106.31961  2106.313591
 2106.307576 2106.301558 2106.29554 ]",spliced_blc0001020304050607_guppi_57900_47582_HIP8543_0001.gpuspec.0000.h5
1469,HIP8903,0.057399,17,2107.896022,0.19880907579979556,"[-0.047832 -0.047832 -0.047832 -0.047832 -0.047832 -0.038266 -0.047832
 -0.047832 -0.038266 -0.057399 -0.038266 -0.047832 -0.038266 -0.047832
 -0.047832 -0.047832 -0.047832]","[2107.995306 2107.977254 2107.96522  2107.947168 2107.932126 2107.91708
 2107.914074 2107.911065 2107.902038 2107.883989 2107.868943 2107.862928
 2107.850891 2107.847885 2107.832842 2107.826824 2107.796738]",spliced_blc0001020304050607_guppi_57900_49668_HIP8903_0007.gpuspec.0000.h5
1470,HIP19337,0.057399,10,2106.15015,0.19880907579979556,"[-0.057399 -0.057399 -0.047832 -0.057399 -0.047832 -0.057399 -0.057399
 -0.047832 -0.047832 -0.057399]","[2106.249434 2106.231382 2106.159174 2106.147141 2106.12608  2106.117055
 2106.102013 2106.089976 2106.053873 2106.050866]",spliced_blc0001020304050607_guppi_57722_19837_HIP19337_0015.gpuspec.0000.h5
1471,HIP22044,0.200896,47,2232.3610675,0.1988407631997593,"[0.200896 0.200896 0.19133  0.19133  0.200896 0.19133  0.19133  0.19133
 0.19133  0.19133  0.19133  0.19133  0.181763 0.200896 0.200896 0.19133
 0.19133  0.181763 0.200896 0.19133  0.19133  0.19133  0.200896 0.200896
 0.19133  0.19133  0.19133  0.19133  0.200896 0.200896 0.19133  0.19133
 0.19133  0.200896 0.19133  0.19133  0.19133  0.19133  0.200896 0.200896
 0.19133  0.19133  0.19133  0.19133  0.200896 0.200896 0.19133 ]","[2232.460066 2232.458066 2232.456068 2232.454068 2232.436066 2232.434068
 2232.432068 2232.430067 2232.428067 2232.422068 2232.420068 2232.418067
 2232.41607  2232.414066 2232.412066 2232.410068 2232.408068 2232.39207
 2232.390066 2232.388069 2232.386068 2232.382067 2232.380067 2232.378066
 2232.376068 2232.318068 2232.316068 2232.314068 2232.312067 2232.310067
 2232.308069 2232.306068 2232.290067 2232.288067 2232.286069 2232.284069
 2232.282068 2232.280068 2232.278067 2232.276067 2232.274069 2232.272069
 2232.270068 2232.268068 2232.266067 2232.264067 2232.262069]",spliced_blc0001020304050607_guppi_57906_54967_HIP22044_0026.gpuspec.0000.h5
1472,HIP22044,0.200896,50,2232.633067,0.19884376320032016,"[0.19133  0.19133  0.19133  0.19133  0.19133  0.19133  0.19133  0.19133
 0.19133  0.19133  0.19133  0.181763 0.19133  0.19133  0.19133  0.19133
 0.19133  0.19133  0.19133  0.19133  0.19133  0.200896 0.19133  0.19133
 0.19133  0.19133  0.19133  0.181763 0.19133  0.19133  0.19133  0.200896
 0.16263  0.19133  0.19133  0.19133  0.19133  0.200896 0.19133  0.19133
 0.19133  0.19133  0.181763 0.200896 0.19133  0.19133  0.19133  0.200896
 0.19133  0.19133 ]","[2232.732067 2232.730067 2232.728066 2232.726066 2232.724066 2232.722065
 2232.720067 2232.718067 2232.716066 2232.714066 2232.712065 2232.710068
 2232.708067 2232.706067 2232.690066 2232.688065 2232.686068 2232.684067
 2232.682067 2232.680066 2232.678066 2232.620066 2232.618068 2232.616067
 2232.614067 2232.612067 2232.610066 2232.608068 2232.606068 2232.604067
 2232.588066 2232.586066 2232.584071 2232.582068 2232.580067 2232.578067
 2232.576066 2232.574066 2232.572068 2232.570068 2232.568067 2232.566067
 2232.564069 2232.562066 2232.560068 2232.542066 2232.540066 2232.538066
 2232.536068 2232.534067]",spliced_blc0001020304050607_guppi_57906_54967_HIP22044_0026.gpuspec.0000.h5
1473,HIP50505,0.009566,4,2181.3919730000002,0.20115217719973905,[-0.009566 -0.009566 -0.009566 -0.009566],[2181.492529 2181.441679 2181.335967 2181.291417],spliced_blc0001020304050607_guppi_57861_06195_HIP50505_0038.gpuspec.0000.h5
1474,HIP56157,0.019133,13,2107.3723499999996,0.2016563585999318,"[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133]","[2107.473138 2107.46712  2107.458096 2107.434026 2107.421992 2107.406949
 2107.40394  2107.370846 2107.358812 2107.34076  2107.310675 2107.292623
 2107.271562]",spliced_blc0001020304050607_guppi_57817_18272_HIP56157_0044.gpuspec.0000.h5
1475,HIP8543,0.038266,12,2108.1232625000002,0.20173771720027034,"[-0.038266 -0.028699 -0.038266 -0.028699 -0.038266 -0.038266 -0.038266
 -0.028699 -0.028699 -0.038266 -0.038266 -0.038266]","[2108.224051 2108.209005 2108.172904 2108.109722 2108.106715 2108.103706
 2108.088663 2108.079636 2108.061584 2108.040526 2108.037517 2108.022474]",spliced_blc0001020304050607_guppi_57900_47582_HIP8543_0001.gpuspec.0000.h5
1476,HIP8903,0.047832,14,2108.117152,0.20177689439993182,"[-0.038266 -0.047832 -0.047832 -0.047832 -0.047832 -0.038266 -0.038266
 -0.038266 -0.047832 -0.047832 -0.047832 -0.047832 -0.047832 -0.038266]","[2108.21794  2108.208916 2108.127684 2108.121666 2108.106623 2108.103614
 2108.100605 2108.097596 2108.09158  2108.079547 2108.046452 2108.0284
 2108.022382 2108.016364]",spliced_blc0001020304050607_guppi_57900_49668_HIP8903_0007.gpuspec.0000.h5
1477,HIP23296,0.430492,4,2242.3951374999997,0.2018090663997019,[-0.420926 -0.430492 -0.411359 -0.420926],[2242.495138 2242.435137 2242.385137 2242.295137],spliced_blc0001020304050607_guppi_57724_26547_HIP23296_0009.gpuspec.0000.h5
1478,HIP20901,0.057399,5,2107.604716,0.2018170757999318,[-0.047832 -0.057399 -0.047832 -0.047832 -0.047832],[2107.705504 2107.693471 2107.654358 2107.615245 2107.503928],spliced_blc0001020304050607_guppi_57740_17119_HIP20901_0021.gpuspec.0000.h5
1479,HIP17496,0.057399,3,2107.8666949999997,0.2018170757999318,[-0.057399 -0.057399 -0.057399],[2107.967483 2107.84413  2107.765907],spliced_blc0001020304050607_guppi_57699_23105_HIP17496_0009.gpuspec.0000.h5
1480,HIP9153,0.057399,6,2105.85458,0.2018170757999318,[-0.057399 -0.047832 -0.057399 -0.047832 -0.057399 -0.057399],[2105.955368 2105.910238 2105.889179 2105.883161 2105.874137 2105.753792],spliced_blc0001020304050607_guppi_57900_51698_HIP9153_0013.gpuspec.0000.h5
1481,HIP24786,0.066965,7,2108.1164424999997,0.20185825300027035,[-0.066965 -0.057399 -0.057399 -0.066965 -0.057399 -0.057399 -0.057399],"[2108.217231 2108.129981 2108.126971 2108.120956 2108.081843 2108.04574
 2108.015654]",spliced_blc0001020304050607_guppi_57817_80256_HIP24786_0038.gpuspec.0000.h5
1482,HIP51658,0.009566,4,2198.3822040000005,0.20205217720019525,[-0.009566 -0.009566 -0.009566 -0.009566],[2198.48321  2198.459023 2198.357585 2198.281198],spliced_blc0001020304050607_guppi_58014_57274_HIP51658_0014.gpuspec.0000.h5
1483,HIP42074,0.009566,2,2198.1259689999997,0.2025781772000041,[-0.009566 -0.009566],[2198.227238 2198.0247  ],spliced_blc1011121314151617_guppi_58174_15549_HIP42074_0002.gpuspec.0000.h5
1484,HIP42418,0.009566,8,1852.1479555,0.20276517719987303,"[ 0.009566  0.009566  0.009566  0.009566 -0.        0.009566  0.009566
  0.009566]","[1852.249318 1852.21838  1852.157743 1852.118968 1852.116345 1852.099056
 1852.05158  1852.046593]",spliced_blc1011121314151617_guppi_58174_23673_HIP42418_0026.gpuspec.0000.h5
1485,HIP83601,0.019133,9,1820.3895459999999,0.20314235860004537,"[0.019133 0.019133 0.019133 0.019133 0.019133 0.019133 0.019133 0.019133
 0.019133]","[1820.491077 1820.486839 1820.462353 1820.450277 1820.446564 1820.36189
 1820.359753 1820.317452 1820.288015]",spliced_blc3031323334353637_guppi_57915_30339_HIP83601_0038.gpuspec.0000.h5
1486,HIP23941,0.009566,5,2196.353849,0.2032141771997626,[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566],[2196.455436 2196.41985  2196.303299 2196.256087 2196.252262],spliced_blc0001020304050607_guppi_57906_59080_HIP23941_0038.gpuspec.0000.h5
1487,HIP83601,0.019133,11,1852.1208005,0.2039673586001225,"[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133 -0.019133 -0.019133 -0.019133]","[1852.222744 1852.218095 1852.213932 1852.157458 1852.139046 1852.12547
 1852.110433 1852.098771 1852.087332 1852.072745 1852.018857]",spliced_blc3031323334353637_guppi_57915_30339_HIP83601_0038.gpuspec.0000.h5
1488,HIP42418,0.009566,12,2200.3809065,0.20424517720000174,"[-0.       -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566
 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566]","[2200.483009 2200.477592 2200.450666 2200.439004 2200.378367 2200.343979
 2200.340866 2200.329729 2200.321479 2200.302279 2200.283417 2200.278804]",spliced_blc1011121314151617_guppi_58174_23673_HIP42418_0026.gpuspec.0000.h5
1489,HIP8903,0.047832,2,2106.6233865000004,0.20478589439995185,[-0.047832 -0.047832],[2106.725679 2106.521094],spliced_blc0001020304050607_guppi_57900_49668_HIP8903_0007.gpuspec.0000.h5
1490,HIP20901,0.047832,5,2106.1049325,0.2047858944004066,[-0.047832 -0.047832 -0.047832 -0.047832 -0.047832],[2106.207225 2106.159088 2106.156079 2106.122984 2106.00264 ],spliced_blc0001020304050607_guppi_57740_17119_HIP20901_0021.gpuspec.0000.h5
1491,HIP17496,0.057399,10,2105.6298054999997,0.20482407580018425,"[-0.047832 -0.047832 -0.057399 -0.057399 -0.057399 -0.057399 -0.057399
 -0.057399 -0.057399 -0.057399]","[2105.732097 2105.668917 2105.638831 2105.629807 2105.626798 2105.623789
 2105.62078  2105.605737 2105.563618 2105.527514]",spliced_blc0001020304050607_guppi_57699_23105_HIP17496_0009.gpuspec.0000.h5
1492,HIP20901,0.057399,4,2106.8931844999997,0.20482407580018425,[-0.047832 -0.047832 -0.047832 -0.057399],[2106.995476 2106.941321 2106.860089 2106.790893],spliced_blc0001020304050607_guppi_57740_17119_HIP20901_0021.gpuspec.0000.h5
1493,HIP17496,0.076532,5,2104.8896935000002,0.20490643439995182,[-0.076532 -0.057399 -0.057399 -0.047832 -0.057399],[2104.991986 2104.985968 2104.934821 2104.880666 2104.787401],spliced_blc0001020304050607_guppi_57699_23105_HIP17496_0009.gpuspec.0000.h5
1494,HIP22044,0.076532,3,2104.1468944999997,0.20490643439995182,[-0.076532 -0.066965 -0.066965],[2104.249187 2104.083715 2104.044602],spliced_blc0001020304050607_guppi_57906_54967_HIP22044_0026.gpuspec.0000.h5
1495,HIP20261,0.08609800000000001,6,2106.8932434999997,0.20494661159995184,[-0.076532 -0.057399 -0.086098 -0.066965 -0.057399 -0.057399],[2106.995536 2106.971466 2106.878201 2106.860149 2106.824045 2106.790951],spliced_blc1011121314151617_guppi_57727_19173_HIP20261_0015.gpuspec.0000.h5
1496,HIP49973,0.028699000000000002,2,2104.8783510000003,0.20771453579997184,[-0.028699 -0.019133],[2104.982148 2104.774554],spliced_blc0001020304050607_guppi_57726_35149_HIP49973_0003.gpuspec.0000.h5
1497,HIP9884,0.009566,8,2197.8653704999997,0.20782717719982563,"[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566
 -0.009566]","[2197.969264 2197.960977 2197.957339 2197.943576 2197.918939 2197.863102
 2197.828602 2197.761477]",spliced_blc0001020304050607_guppi_57900_60364_HIP9884_0037.gpuspec.0000.h5
1498,HIP22044,0.076532,3,2101.359434,0.20791343440020427,[-0.066965 -0.076532 -0.076532],[2101.46323  2101.285724 2101.255638],spliced_blc0001020304050607_guppi_57906_54967_HIP22044_0026.gpuspec.0000.h5
1499,HIP42074,0.009566,13,2195.8599695000003,0.2082771771993716,"[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566
 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566]","[2195.964088 2195.954563 2195.895725 2195.854288 2195.821475 2195.819788
 2195.811051 2195.802988 2195.798526 2195.796838 2195.765113 2195.763126
 2195.755851]",spliced_blc1011121314151617_guppi_58174_15549_HIP42074_0002.gpuspec.0000.h5
1500,HIP19076,0.133931,47,2233.1460005,0.20855951019952282,"[-0.133931 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364 -0.133931
 -0.133931 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364
 -0.133931 -0.124364 -0.133931 -0.124364 -0.124364 -0.133931 -0.133931
 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364
 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364 -0.124364 -0.133931
 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931
 -0.124364 -0.133931 -0.124364 -0.133931 -0.124364]","[2233.249999 2233.245998 2233.244001 2233.242    2233.24     2233.237999
 2233.23     2233.228    2233.225999 2233.223999 2233.222001 2233.22
 2233.218    2233.215999 2233.206    2233.203999 2233.174    2233.172
 2233.17     2233.168002 2233.166001 2233.164001 2233.162    2233.16
 2233.157999 2233.144002 2233.142001 2233.140001 2233.118001 2233.114
 2233.112002 2233.110002 2233.108001 2233.106001 2233.090003 2233.088002
 2233.086002 2233.084001 2233.082001 2233.080003 2233.078003 2233.076002
 2233.074002 2233.054002 2233.052002 2233.044003 2233.042002]",spliced_blc0001020304050607_guppi_57627_48847_Hip19076_0027.gpuspec.0000.h5
1501,HIP23296,0.420926,4,2239.36013,0.2117678892000364,[-0.411359 -0.420926 -0.420926 -0.411359],[2239.46513  2239.435131 2239.305131 2239.25513 ],spliced_blc0001020304050607_guppi_57724_26547_HIP23296_0009.gpuspec.0000.h5
1502,HIP51658,0.009566,8,2198.1158785,0.2122531772002471,"[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566
 -0.009566]","[2198.221985 2198.152273 2198.095835 2198.092273 2198.04416  2198.038648
 2198.02586  2198.009772]",spliced_blc0001020304050607_guppi_58014_57274_HIP51658_0014.gpuspec.0000.h5
1503,HIP83601,0.019133,7,1852.382533,0.21300635860015227,[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133],"[1852.488996 1852.482958 1852.441895 1852.391757 1852.353432 1852.327895
 1852.27607 ]",spliced_blc3031323334353637_guppi_57915_30339_HIP83601_0038.gpuspec.0000.h5
1504,HIP87108,0.019133,15,1851.6257154999998,0.21311735860021308,"[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133]","[1851.732234 1851.684122 1851.675422 1851.666347 1851.656822 1851.649622
 1851.642159 1851.620746 1851.619023 1851.602784 1851.581072 1851.57421
 1851.549609 1851.523885 1851.519197]",spliced_blc0001020304050607_guppi_57907_32660_HIP87108_0026.gpuspec.0000.h5
1505,HIP42418,0.009566,3,2192.6366985,0.21315317719979382,[-0.009566 -0.009566 -0.009566],[2192.743255 2192.67418  2192.530142],spliced_blc1011121314151617_guppi_58174_23673_HIP42418_0026.gpuspec.0000.h5
1506,HIP8543,0.038266,10,2107.6418860000003,0.21377071720024432,"[-0.028699 -0.038266 -0.028699 -0.038266 -0.028699 -0.038266 -0.028699
 -0.028699 -0.028699 -0.028699]","[2107.748691 2107.742675 2107.718605 2107.691529 2107.649407 2107.610297
 2107.598261 2107.565166 2107.553132 2107.535081]",spliced_blc0001020304050607_guppi_57900_47582_HIP8543_0001.gpuspec.0000.h5
1507,HIP8903,0.057399,13,2106.3872125,0.21385207579967336,"[-0.047832 -0.057399 -0.047832 -0.057399 -0.038266 -0.047832 -0.047832
 -0.047832 -0.057399 -0.057399 -0.057399 -0.047832 -0.047832]","[2106.494018 2106.481984 2106.469947 2106.463932 2106.433844 2106.406767
 2106.394734 2106.373673 2106.367658 2106.331554 2106.31952  2106.313502
 2106.280407]",spliced_blc0001020304050607_guppi_57900_49668_HIP8903_0007.gpuspec.0000.h5
1508,HIP19076,0.133931,49,2231.8710225,0.2145575102000681,"[-0.133931 -0.124364 -0.133931 -0.133931 -0.133931 -0.133931 -0.124364
 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364 -0.124364 -0.133931
 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364
 -0.124364 -0.133931 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931
 -0.133931 -0.133931 -0.133931 -0.133931 -0.124364 -0.133931 -0.124364
 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364 -0.124364 -0.124364
 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364 -0.124364 -0.133931]","[2231.97802  2231.97602  2231.968021 2231.96602  2231.946021 2231.94402
 2231.94202  2231.94002  2231.938019 2231.936021 2231.934021 2231.93202
 2231.93002  2231.914022 2231.912021 2231.910021 2231.90802  2231.90602
 2231.882022 2231.880022 2231.878021 2231.86202  2231.860023 2231.858022
 2231.856022 2231.854021 2231.852021 2231.850023 2231.848023 2231.846022
 2231.816023 2231.814023 2231.812022 2231.802023 2231.800022 2231.798022
 2231.796024 2231.794024 2231.792023 2231.790023 2231.780023 2231.778022
 2231.776022 2231.774024 2231.772024 2231.770023 2231.768023 2231.766022
 2231.764025]",spliced_blc0001020304050607_guppi_57627_48847_Hip19076_0027.gpuspec.0000.h5
1509,HIP58001,0.009566,8,2198.3896875,0.2146531772000994,"[-0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566 -0.009566
 -0.009566]","[2198.496994 2198.495044 2198.458331 2198.431294 2198.391994 2198.354119
 2198.31062  2198.282381]",spliced_blc0001020304050607_guppi_57898_82774_HIP58001_0020.gpuspec.0000.h5
1510,HIP83601,0.019133,8,1820.8861205,0.21664335859995099,[0.019133 0.019133 0.019133 0.019133 0.019133 0.019133 0.019133 0.019133],"[1820.994402 1820.982402 1820.894728 1820.892515 1820.844403 1820.83889
 1820.788227 1820.777839]",spliced_blc3031323334353637_guppi_57915_30339_HIP83601_0038.gpuspec.0000.h5
1511,HIP56157,0.019133,8,2107.6416185,0.21669935860026435,"[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133]","[2107.749928 2107.716834 2107.7048   2107.668697 2107.61755  2107.587465
 2107.536318 2107.533309]",spliced_blc0001020304050607_guppi_57817_18272_HIP56157_0044.gpuspec.0000.h5
1512,HIP49973,0.028699000000000002,8,2106.8835775,0.21673753579958727,"[-0.019133 -0.019133 -0.028699 -0.028699 -0.019133 -0.019133 -0.019133
 -0.028699]","[2106.991886 2106.907645 2106.871544 2106.83544  2106.826413 2106.808361
 2106.796328 2106.775269]",spliced_blc0001020304050607_guppi_57726_35149_HIP49973_0003.gpuspec.0000.h5
1513,HIP8543,0.038266,14,2106.1150255000002,0.21677971720026434,"[-0.038266 -0.038266 -0.038266 -0.038266 -0.028699 -0.038266 -0.028699
 -0.038266 -0.038266 -0.038266 -0.038266 -0.038266 -0.028699 -0.038266]","[2106.223335 2106.205283 2106.202274 2106.19325  2106.184222 2106.136085
 2106.115024 2106.093966 2106.075914 2106.060871 2106.045829 2106.036801
 2106.015741 2106.006716]",spliced_blc0001020304050607_guppi_57900_47582_HIP8543_0001.gpuspec.0000.h5
1514,HIP9153,0.057399,12,2105.1249975,0.21686007580026434,"[-0.057399 -0.057399 -0.057399 -0.047832 -0.057399 -0.057399 -0.057399
 -0.047832 -0.057399 -0.047832 -0.057399 -0.057399]","[2105.233307 2105.197203 2105.194194 2105.170124 2105.164108 2105.149066
 2105.128005 2105.07084  2105.061816 2105.040755 2105.034739 2105.016688]",spliced_blc0001020304050607_guppi_57900_51698_HIP9153_0013.gpuspec.0000.h5
1515,HIP98906,0.019706,2,2181.13516,0.21694476520021927,[0.019706 0.019706],[2181.243591 2181.026729],spliced_blc0001020304050607_2bit_guppi_57439_55281_HIP98906_0003.gpuspec.0000.h5
1516,HIP87768,0.009566,2,2198.1182440000002,0.2185901772000502,[0.009566 0.009566],[2198.227519 2198.008969],spliced_blc0001020304050607_guppi_57907_36762_HIP87768_0038.gpuspec.0000.h5
1517,HIP11759,0.009566,2,2198.3649235000003,0.21919117719978337,[-0.009566 -0.009566],[2198.474499 2198.255348],spliced_blc3031323334353637_guppi_57998_40830_HIP11759_0019.gpuspec.0000.h5
1518,HIP87108,0.019133,21,1852.1216350000002,0.21968035859990032,"[-0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133
 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133 -0.019133]","[1852.231435 1852.229409 1852.222735 1852.22086  1852.213923 1852.211447
 1852.207021 1852.196597 1852.177397 1852.16566  1852.154296 1852.151972
 1852.143797 1852.12546  1852.122722 1852.084998 1852.06651  1852.053797
 1852.022147 1852.016747 1852.011835]",spliced_blc0001020304050607_guppi_57907_32660_HIP87108_0026.gpuspec.0000.h5
1519,HIP12781,0.066965,7,2105.878452,0.21990725300006206,[-0.057399 -0.047832 -0.066965 -0.057399 -0.057399 -0.066965 -0.066965],"[2105.988265 2105.982246 2105.952164 2105.937118 2105.89199  2105.783682
 2105.768639]",spliced_blc0001020304050607_guppi_57732_08539_HIP12781_0045.gpuspec.0000.h5
1520,HIP87768,0.009566,4,2195.877331,0.22106617720016536,[0.009566 0.009566 0.009566 0.009566],[2195.987844 2195.842756 2195.820069 2195.766818],spliced_blc0001020304050607_guppi_57907_36762_HIP87768_0038.gpuspec.0000.h5
1521,HIP23296,0.430492,3,2235.8751215,0.2218050663996938,[-0.411359 -0.420926 -0.430492],[2235.98512  2235.775123 2235.765123],spliced_blc0001020304050607_guppi_57724_26547_HIP23296_0009.gpuspec.0000.h5
1522,HIP23296,0.430492,5,2238.8851274999997,0.22181106639990603,[-0.411359 -0.420926 -0.430492 -0.430492 -0.411359],[2238.995129 2238.96513  2238.925132 2238.875131 2238.775126],spliced_blc0001020304050607_guppi_57724_26547_HIP23296_0009.gpuspec.0000.h5
1523,HIP22263,0.5835560000000001,2,2217.610629,0.22245093519979992,[-0.573989 -0.583556],[2217.720629 2217.500629],spliced_blc0001020304050607_guppi_57708_28024_HIP22263_0033.gpuspec.0000.h5
1524,HIP19076,0.133931,20,2232.1370165,0.2225595101996465,"[-0.124364 -0.133931 -0.133931 -0.133931 -0.124364 -0.124364 -0.133931
 -0.124364 -0.133931 -0.124364 -0.133931 -0.133931 -0.133931 -0.133931
 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364]","[2232.248015 2232.198017 2232.196017 2232.194016 2232.192016 2232.190015
 2232.188018 2232.168016 2232.166018 2232.146016 2232.144018 2232.122019
 2232.120018 2232.118018 2232.116017 2232.114017 2232.066019 2232.064019
 2232.056019 2232.026018]",spliced_blc0001020304050607_guppi_57627_48847_Hip19076_0027.gpuspec.0000.h5
1525,HIP49973,0.038266,9,2105.8787075,0.22279571720008207,"[-0.019133 -0.038266 -0.019133 -0.028699 -0.028699 -0.019133 -0.019133
 -0.019133 -0.028699]","[2105.990025 2105.987019 2105.971973 2105.950915 2105.935872 2105.926845
 2105.890741 2105.782433 2105.76739 ]",spliced_blc0001020304050607_guppi_57726_35149_HIP49973_0003.gpuspec.0000.h5
1526,HIP75718,0.019133,4,2181.6240415,0.22305535860013315,[0.019133 0.019133 0.019133 0.019133],[2181.735529 2181.711266 2181.616316 2181.512554],spliced_blc0001020304050607_guppi_57812_42417_HIP75718_0050.gpuspec.0000.h5
1527,HIP42418,0.009566,5,1852.3714365,0.2236531771998866,[0.009566 0.009566 0.009566 0.009566 0.009566],[1852.483243 1852.38953  1852.32818  1852.276355 1852.25963 ],spliced_blc1011121314151617_guppi_58174_23673_HIP42418_0026.gpuspec.0000.h5
1528,HIP19076,0.133931,67,2231.3620300000002,0.22455851020017017,"[-0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364 -0.124364
 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364 -0.124364 -0.133931
 -0.133931 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931
 -0.133931 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931 -0.124364
 -0.133931 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931 -0.133931
 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364
 -0.133931 -0.133931 -0.133931 -0.133931 -0.133931 -0.133931 -0.124364
 -0.124364 -0.124364 -0.133931 -0.133931 -0.124364 -0.133931 -0.133931
 -0.133931 -0.124364 -0.124364 -0.124364 -0.133931 -0.133931 -0.133931
 -0.124364 -0.124364 -0.133931 -0.133931]","[2231.474028 2231.472027 2231.470027 2231.468029 2231.466028 2231.464028
 2231.462028 2231.460027 2231.458029 2231.456029 2231.454028 2231.452028
 2231.450027 2231.44803  2231.446029 2231.444029 2231.442028 2231.440028
 2231.438027 2231.43603  2231.434029 2231.432029 2231.430028 2231.428028
 2231.42603  2231.42403  2231.422029 2231.420029 2231.410029 2231.408028
 2231.406028 2231.40403  2231.40203  2231.39203  2231.39003  2231.388029
 2231.376029 2231.374029 2231.372028 2231.370031 2231.36803  2231.36603
 2231.350031 2231.348031 2231.34603  2231.328032 2231.326031 2231.324031
 2231.32203  2231.32003  2231.318029 2231.316032 2231.314031 2231.28603
